Descriptor,Feature importance
D_2046,0.08873929008567931
D_2047,0.08873929008567931
D_2048,0.014687882496940025
D_2049,0.0777233782129743
D_2050,0.01835985312117503
D_2051,0.00795593635250918
D_2052,0.0073439412484700125
D_2053,0.0012239902080783353
D_2054,0.0018359853121175031
D_2055,0.0006119951040391676
D_2070,0.0006119951040391676
D_2071,1.5648714810281519
D_2072,0.006731946144430845
D_2073,0.7117503059975521
D_2074,0.9553243574051408
D_2075,0.3574051407588739
D_2076,1.196450428396573
D_2077,0.6193390452876377
D_2078,0.4186046511627907
D_2079,0.23255813953488372
D_2080,0.09730722154222766
D_2081,0.02692778457772338
D_2082,0.01040391676866585
D_2083,0.0
D_2086,0.0012239902080783353
D_2102,0.0012239902080783353
D_2105,0.0012239902080783353
D_2106,0.0055079559363525096
D_2107,0.012239902080783354
D_2108,0.016523867809057527
D_2109,0.025091799265605876
D_2110,0.015299877600979192
D_2111,0.011627906976744186
D_2112,0.006731946144430845
D_2113,0.0012239902080783353
D_2128,0.5501835985312118
D_2129,1.5373317013463892
D_2130,1.9798041615667075
D_2131,4.365973072215422
D_2132,4.910036719706242
D_2133,5.244798041615667
D_2134,3.829865361077111
D_2135,2.401468788249694
D_2136,2.233170134638923
D_2137,0.8182374541003672
D_2138,0.4228886168910649
D_2139,0.18298653610771115
D_2140,0.05569155446756426
D_2141,0.02386780905752754
D_2142,0.01040391676866585
D_2143,0.0012239902080783353
D_2144,0.0024479804161566705
D_2145,0.0036719706242350062
D_2146,0.004895960832313341
D_2165,1.416156670746634
D_2166,1.8421052631578947
D_2167,2.1077111383108935
D_2168,2.3806609547123623
D_2169,1.4204406364749083
D_2170,1.0856793145654835
D_2171,0.9553243574051408
D_2172,0.6260709914320686
D_2173,0.46878824969400246
D_2174,0.20807833537331702
D_2175,0.11627906976744186
D_2176,0.025703794369645042
D_2177,0.014687882496940025
D_2178,0.0012239902080783353
D_2181,0.0012239902080783353
D_2197,0.009179926560587515
D_2198,0.06976744186046512
D_2199,0.009179926560587515
D_2200,0.009179926560587515
D_2201,0.011015911872705019
D_2202,0.03671970624235006
D_2203,0.04834761321909425
D_2204,0.0018359853121175031
D_2205,0.051407588739290085
D_2206,0.009179926560587515
D_2207,0.08751529987760098
D_2208,0.01835985312117503
D_2209,0.0006119951040391676
D_2210,0.017135862913096694
D_2211,0.0012239902080783353
D_2212,0.0006119951040391676
D_2213,0.0006119951040391676
D_2214,0.0006119951040391676
D_2234,0.01040391676866585
D_2235,0.6866585067319462
D_2236,0.8004895960832313
D_2237,0.1762545899632803
D_2238,0.6909424724602203
D_2239,0.23684210526315788
D_2240,0.40514075887392903
D_2241,0.7686658506731946
D_2242,0.321297429620563
D_2243,0.2998776009791922
D_2244,0.22399020807833536
D_2245,0.2784577723378213
D_2246,0.10832313341493269
D_2247,0.10465116279069768
D_2248,0.07527539779681762
D_2249,0.019583843329253364
D_2250,0.04100367197062423
D_2251,0.01040391676866585
D_2252,0.0018359853121175031
D_2253,0.0006119951040391676
D_2254,0.0012239902080783353
D_2277,0.16340269277845776
D_2278,0.02386780905752754
D_2279,0.00795593635250918
D_2280,0.0030599755201958386
D_2281,0.004895960832313341
D_2282,0.037943696450428395
D_2283,0.01835985312117503
D_2284,0.0055079559363525096
D_2285,0.046511627906976744
D_2286,0.011627906976744186
D_2287,0.01835985312117503
D_2288,0.011627906976744186
D_2289,0.0030599755201958386
D_2290,0.011015911872705019
D_2291,0.004895960832313341
D_2292,0.0018359853121175031
D_2293,0.0006119951040391676
D_2295,0.0
D_2305,0.9596083231334149
D_2306,1.7313341493268053
D_2307,2.923500611995104
D_2308,3.0660954712362303
D_2309,3.0526315789473686
D_2310,2.8408812729498165
D_2311,2.317013463892289
D_2312,1.4516523867809057
D_2313,1.7906976744186047
D_2314,1.3837209302325582
D_2315,1.0018359853121175
D_2316,1.0526315789473684
D_2317,0.6603427172582619
D_2318,0.555079559363525
D_2319,0.44369645042839656
D_2320,0.43023255813953487
D_2321,0.4694002447980416
D_2322,0.4369645042839657
D_2323,0.19216646266829865
D_2324,0.15850673194614442
D_2325,0.0208078335373317
D_2326,0.014075887392900856
D_2327,0.012239902080783354
D_2328,0.004895960832313341
D_2329,0.0024479804161566705
D_2330,0.0012239902080783353
D_2350,1.237454100367197
D_2351,1.0813953488372092
D_2352,0.6187270501835985
D_2353,1.1640146878824968
D_2354,0.7135862913096696
D_2355,0.7184822521419829
D_2356,0.686046511627907
D_2357,0.4749082007343941
D_2358,0.31211750305997554
D_2359,0.2460220318237454
D_2360,0.35556915544675644
D_2361,0.09057527539779682
D_2362,0.10403916768665851
D_2363,0.056303549571603426
D_2364,0.016523867809057527
D_2365,0.027539779681762546
D_2366,0.006119951040391677
D_2367,0.0012239902080783353
D_2368,0.0006119951040391676
D_2369,0.0006119951040391676
D_2392,0.10097919216646267
D_2393,0.3849449204406365
D_2394,0.32496940024479803
D_2395,1.0030599755201959
D_2396,2.1481028151774786
D_2397,0.7441860465116279
D_2398,1.2258261933904528
D_2399,0.8653610771113831
D_2400,0.3996328029375765
D_2401,0.18849449204406366
D_2402,0.3200734394124847
D_2403,0.2594859241126071
D_2404,0.12729498164014688
D_2405,0.1303549571603427
D_2406,0.052019583843329255
D_2407,0.02692778457772338
D_2408,0.07221542227662178
D_2409,0.02692778457772338
D_2410,0.011015911872705019
D_2411,0.0073439412484700125
D_2412,0.0012239902080783353
D_2434,0.014075887392900856
D_2435,0.011015911872705019
D_2436,0.18237454100367198
D_2437,0.07160342717258263
D_2438,0.05018359853121175
D_2439,0.04589963280293757
D_2440,0.1591187270501836
D_2441,0.06609547123623011
D_2442,0.020195838433292534
D_2443,0.12790697674418605
D_2444,0.14871481028151776
D_2445,0.023255813953488372
D_2446,0.017135862913096694
D_2447,0.017135862913096694
D_2448,0.01346389228886169
D_2449,0.016523867809057527
D_2450,0.01040391676866585
D_2451,0.0030599755201958386
D_2452,0.0006119951040391676
D_2466,2.00734394124847
D_2467,4.116279069767442
D_2468,8.037331701346389
D_2469,10.384332925336597
D_2470,9.064259485924113
D_2471,9.416768665850674
D_2472,7.668298653610771
D_2473,7.957160342717258
D_2474,7.9804161566707466
D_2475,6.2350061199510405
D_2476,5.963892288861689
D_2477,5.324357405140759
D_2478,3.86046511627907
D_2479,3.4993880048959607
D_2480,2.634638922888617
D_2481,1.8206854345165238
D_2482,1.218482252141983
D_2483,0.9259485924112607
D_2484,0.43880048959608325
D_2485,0.3898408812729498
D_2486,0.189718482252142
D_2487,0.15238678090575275
D_2488,0.11077111383108935
D_2489,0.05446756425948592
D_2490,0.0208078335373317
D_2491,0.004895960832313341
D_2512,4.105263157894737
D_2513,5.0532435740514074
D_2514,4.481640146878825
D_2515,4.477356181150551
D_2516,4.2613219094247246
D_2517,3.7527539779681764
D_2518,3.3268053855569155
D_2519,1.916156670746634
D_2520,1.2270501835985312
D_2521,1.0587515299877601
D_2522,0.7582619339045288
D_2523,0.3072215422276622
D_2524,0.310281517747858
D_2525,0.11505507955936352
D_2526,0.056915544675642596
D_2527,0.11811505507955937
D_2528,0.04834761321909425
D_2529,0.0208078335373317
D_2530,0.00795593635250918
D_2531,0.0024479804161566705
D_2552,0.011627906976744186
D_2553,0.0055079559363525096
D_2559,0.0018359853121175031
D_2560,0.0006119951040391676
D_2562,0.0024479804161566705
D_2563,0.011015911872705019
D_2564,0.0006119951040391676
D_2565,0.0006119951040391676
D_2566,0.0
D_2579,0.06793145654834762
D_2580,0.19400244798041616
D_2581,0.48164014687882495
D_2582,0.6211750305997552
D_2583,0.8788249694002448
D_2584,0.9547123623011016
D_2585,0.6762545899632803
D_2586,0.3402692778457772
D_2587,0.7533659730722154
D_2588,0.27539779681762544
D_2589,0.2252141982864137
D_2590,0.32558139534883723
D_2591,0.33108935128518974
D_2592,0.29865361077111385
D_2593,0.19583843329253367
D_2594,0.13708690330477355
D_2595,0.06731946144430845
D_2596,0.05507955936352509
D_2597,0.047123623011015914
D_2598,0.05446756425948592
D_2599,0.05569155446756426
D_2600,0.037943696450428395
D_2601,0.033047735618115054
D_2602,0.011015911872705019
D_2603,0.0036719706242350062
D_2604,0.0012239902080783353
D_2615,0.20746634026927785
D_2616,0.19767441860465115
D_2617,0.19828641370869032
D_2618,0.09363525091799266
D_2619,0.06915544675642595
D_2620,0.0605875152998776
D_2621,0.18482252141982863
D_2622,0.2160342717258262
D_2623,0.06731946144430845
D_2624,0.16401468788249693
D_2625,0.1383108935128519
D_2626,0.07711138310893513
D_2627,0.018971848225214197
D_2628,0.0208078335373317
D_2629,0.009179926560587515
D_2630,0.01346389228886169
D_2631,0.006731946144430845
D_2632,0.0018359853121175031
D_2633,0.0006119951040391676
D_2647,19.312117503059977
D_2648,23.24112607099143
D_2649,20.828641370869033
D_2650,15.545899632802938
D_2651,16.712362301101592
D_2652,17.182986536107713
D_2653,16.76499388004896
D_2654,17.451652386780907
D_2655,17.891064871481028
D_2656,18.078335373317014
D_2657,17.474908200734394
D_2658,15.501223990208079
D_2659,13.195226438188495
D_2660,9.245410036719706
D_2661,6.939412484700123
D_2662,4.820685434516524
D_2663,2.971236230110159
D_2664,2.017747858017136
D_2665,1.7503059975520197
D_2666,1.7521419828641371
D_2667,1.6064871481028151
D_2668,1.1560587515299878
D_2669,0.7435740514075887
D_2670,0.3671970624235006
D_2671,0.14504283965728273
D_2672,0.046511627906976744
D_2673,0.0012239902080783353
D_2693,6.504283965728274
D_2694,14.665238678090576
D_2695,18.807221542227662
D_2696,20.339657282741737
D_2697,19.70685434516524
D_2698,17.495104039167686
D_2699,16.709302325581394
D_2700,15.275397796817625
D_2701,12.023255813953488
D_2702,9.266217870257037
D_2703,6.9241126070991434
D_2704,4.685434516523868
D_2705,3.3157894736842106
D_2706,2.4694002447980417
D_2707,1.6126070991432069
D_2708,1.1560587515299878
D_2709,0.7576499388004896
D_2710,0.3812729498164015
D_2711,0.3182374541003672
D_2712,0.11811505507955937
D_2713,0.10893512851897184
D_2714,0.08873929008567931
D_2715,0.04773561811505508
D_2716,0.02447980416156671
D_2717,0.006119951040391677
D_2738,5.166462668298654
D_2739,5.113831089351285
D_2740,4.927172582619339
D_2741,4.0795593635250915
D_2742,3.4626682986536106
D_2743,2.514075887392901
D_2744,1.5813953488372092
D_2745,0.9712362301101591
D_2746,0.799265605875153
D_2747,0.5269277845777234
D_2748,0.20318237454100369
D_2749,0.1689106487148103
D_2750,0.0605875152998776
D_2751,0.031211750305997554
D_2752,0.04589963280293757
D_2753,0.019583843329253364
D_2754,0.009179926560587515
D_2755,0.0030599755201958386
D_2756,0.0006119951040391676
D_2784,0.0
D_2789,0.0018359853121175031
D_2791,0.0006119951040391676
D_2793,0.0012239902080783353
D_2794,0.0006119951040391676
D_2795,0.0036719706242350062
D_2796,0.0018359853121175031
D_2797,0.0012239902080783353
D_2798,0.0006119951040391676
D_2799,0.0
D_2805,0.0006119951040391676
D_2807,0.046511627906976744
D_2808,0.019583843329253364
D_2809,0.022031823745410038
D_2810,0.05324357405140759
D_2811,0.03488372093023256
D_2812,0.04528763769889841
D_2813,0.04589963280293757
D_2814,0.051407588739290085
D_2815,0.06976744186046512
D_2816,0.1364749082007344
D_2817,0.7772337821297429
D_2818,0.3922888616891065
D_2819,0.2631578947368421
D_2820,0.26009791921664627
D_2821,0.14749082007343942
D_2822,0.14504283965728273
D_2823,0.04222766217870257
D_2824,0.016523867809057527
D_2825,0.029987760097919217
D_2826,0.02386780905752754
D_2827,0.02447980416156671
D_2828,0.012851897184822521
D_2829,0.009791921664626682
D_2830,0.004895960832313341
D_2837,0.0006119951040391676
D_2840,0.0018359853121175031
D_2846,0.0018359853121175031
D_2847,0.004283965728274173
D_2849,0.0006119951040391676
D_2850,0.0006119951040391676
D_2851,0.0006119951040391676
D_2853,0.0
D_2858,0.0012239902080783353
D_2859,0.0012239902080783353
D_2877,0.0006119951040391676
D_2878,0.11199510403916768
D_2879,0.15789473684210525
D_2880,0.1909424724602203
D_2881,0.7319461444308446
D_2882,1.0452876376988984
D_2883,0.6291309669522643
D_2884,0.46328029375764995
D_2885,0.2484700122399021
D_2886,0.4033047735618115
D_2887,0.7056303549571603
D_2888,0.9118727050183598
D_2889,1.1670746634026927
D_2890,0.9057527539779682
D_2891,0.44981640146878826
D_2892,0.2711138310893513
D_2893,0.32252141982864135
D_2894,0.09118727050183599
D_2895,0.016523867809057527
D_2896,0.009791921664626682
D_2897,0.09179926560587515
D_2898,0.06670746634026928
D_2899,0.04222766217870257
D_2900,0.0208078335373317
D_2901,0.0036719706242350062
D_2902,0.004895960832313341
D_2910,1.4724602203182375
D_2911,2.0520195838433293
D_2912,0.8182374541003672
D_2913,0.030599755201958383
D_2914,0.03488372093023256
D_2915,0.3317013463892289
D_2916,0.45716034271725825
D_2917,0.6175030599755202
D_2918,0.6634026927784578
D_2919,0.8347613219094248
D_2920,0.923500611995104
D_2921,0.39657282741738065
D_2922,0.1536107711138311
D_2923,0.4265605875152999
D_2924,0.40820073439412485
D_2925,0.24908200734394126
D_2926,0.1364749082007344
D_2927,0.06609547123623011
D_2928,0.2405140758873929
D_2929,0.2441860465116279
D_2930,0.08629130966952264
D_2931,0.1909424724602203
D_2932,0.1744186046511628
D_2933,0.04039167686658507
D_2934,0.00795593635250918
D_2935,0.0012239902080783353
D_2943,0.0018359853121175031
D_2944,0.0018359853121175031
D_2945,0.0
D_2947,0.0
D_2948,0.009179926560587515
D_2949,0.0
D_2951,0.0018359853121175031
D_2954,0.0018359853121175031
D_2955,0.0024479804161566705
D_2956,0.0012239902080783353
D_2958,0.0006119951040391676
D_2959,0.0012239902080783353
D_2963,0.0012239902080783353
D_2964,0.0024479804161566705
D_2967,0.0208078335373317
D_2968,0.019583843329253364
D_2969,0.011015911872705019
D_2970,0.025703794369645042
D_2971,0.2637698898408813
D_2972,0.28886168910648713
D_2973,0.18910648714810283
D_2974,0.11444308445532436
D_2975,0.052019583843329255
D_2976,0.20746634026927785
D_2977,0.40514075887392903
D_2978,0.555079559363525
D_2979,0.5391676866585068
D_2980,0.09424724602203183
D_2981,0.05507955936352509
D_2982,0.18604651162790697
D_2983,0.12974296205630356
D_2984,0.056303549571603426
D_2985,0.011015911872705019
D_2986,0.025091799265605876
D_2987,0.06670746634026928
D_2988,0.02631578947368421
D_2989,0.0012239902080783353
D_2990,0.0018359853121175031
D_2991,0.0024479804161566705
D_2999,0.9877600979192166
D_3000,0.8971848225214198
D_3001,0.5587515299877601
D_3002,1.291921664626683
D_3003,0.5195838433292533
D_3004,0.3402692778457772
D_3005,1.4094247246022031
D_3006,1.7564259485924112
D_3007,1.598531211750306
D_3008,1.828641370869033
D_3009,0.8170134638922889
D_3010,0.22215422276621788
D_3011,0.5844553243574051
D_3012,0.4865361077111383
D_3013,0.19951040391676866
D_3014,0.19583843329253367
D_3015,0.13892288861689106
D_3016,0.04773561811505508
D_3017,0.30354957160342716
D_3018,0.022643818849449205
D_3019,0.016523867809057527
D_3020,0.17135862913096694
D_3021,0.025091799265605876
D_3022,0.029987760097919217
D_3023,0.0605875152998776
D_3032,0.4969400244798042
D_3033,0.004283965728274173
D_3034,0.0006119951040391676
D_3035,0.004283965728274173
D_3036,0.03916768665850673
D_3037,0.004283965728274173
D_3038,0.009179926560587515
D_3039,0.0024479804161566705
D_3040,0.2974296205630355
D_3041,0.09608323133414932
D_3042,0.019583843329253364
D_3043,0.15055079559363524
D_3044,0.06181150550795594
D_3045,0.09302325581395349
D_3046,0.01346389228886169
D_3047,0.01591187270501836
D_3048,0.014075887392900856
D_3049,0.014687882496940025
D_3050,0.0036719706242350062
D_3051,0.0006119951040391676
D_3052,0.0073439412484700125
D_3053,0.02447980416156671
D_3054,0.0012239902080783353
D_3055,0.0012239902080783353
D_3063,0.29436964504283963
D_3064,0.00795593635250918
D_3065,0.006119951040391677
D_3066,0.0018359853121175031
D_3067,0.0
D_3068,0.011015911872705019
D_3069,0.0018359853121175031
D_3070,0.011627906976744186
D_3073,0.0006119951040391676
D_3074,0.011627906976744186
D_3075,0.00795593635250918
D_3076,0.0012239902080783353
D_3077,0.0024479804161566705
D_3078,0.0024479804161566705
D_3081,0.009179926560587515
D_3084,0.0030599755201958386
D_3085,0.0036719706242350062
D_3087,0.49877600979192166
D_3088,0.022031823745410038
D_3089,0.03427172582619339
D_3090,0.004895960832313341
D_3091,0.0055079559363525096
D_3093,0.0073439412484700125
D_3094,0.0
D_3095,0.08690330477356181
D_3096,0.13096695226438188
D_3097,0.1456548347613219
D_3098,0.014075887392900856
D_3099,0.0777233782129743
D_3100,0.08384332925336598
D_3101,0.009179926560587515
D_3102,0.009791921664626682
D_3103,0.03182374541003672
D_3104,0.01835985312117503
D_3105,0.0036719706242350062
D_3106,0.0
D_3107,0.0036719706242350062
D_3108,0.06364749082007344
D_3109,0.0036719706242350062
D_3110,0.008567931456548347
D_3111,0.02692778457772338
D_3298,0.0006119951040391676
D_3302,0.0006119951040391676
D_3317,0.0006119951040391676
D_3318,0.0012239902080783353
D_3319,0.0018359853121175031
D_3320,0.0
D_3321,0.0012239902080783353
D_3322,0.0036719706242350062
D_3323,0.0024479804161566705
D_3324,0.0030599755201958386
D_3325,0.0018359853121175031
D_3326,0.0006119951040391676
D_3328,0.0018359853121175031
D_3330,0.0012239902080783353
D_3331,0.009179926560587515
D_3332,0.014075887392900856
D_3333,0.0036719706242350062
D_3334,0.004895960832313341
D_3335,0.0024479804161566705
D_3336,0.0006119951040391676
D_3362,0.0006119951040391676
D_3363,0.0006119951040391676
D_3373,0.0006119951040391676
D_3374,0.009791921664626682
D_3375,0.0073439412484700125
D_3376,0.006731946144430845
D_3377,0.0055079559363525096
D_3378,0.0795593635250918
D_3379,0.08139534883720931
D_3380,0.0073439412484700125
D_3381,0.0832313341493268
D_3382,0.0777233782129743
D_3383,0.006119951040391677
D_3384,0.07649938800489596
D_3385,0.0036719706242350062
D_3386,0.0030599755201958386
D_3387,0.004895960832313341
D_3388,0.04895960832313342
D_3389,0.028151774785801713
D_3390,0.01835985312117503
D_3391,0.01040391676866585
D_3392,0.0012239902080783353
D_3393,0.0024479804161566705
D_3406,0.0055079559363525096
D_3407,0.008567931456548347
D_3408,0.2802937576499388
D_3409,0.35924112607099146
D_3410,0.030599755201958383
D_3411,0.08261933904528763
D_3412,0.004895960832313341
D_3413,0.004895960832313341
D_3414,0.0055079559363525096
D_3415,0.0055079559363525096
D_3416,0.00795593635250918
D_3417,0.006731946144430845
D_3418,0.0036719706242350062
D_3419,0.006119951040391677
D_3420,0.00795593635250918
D_3421,0.015299877600979192
D_3422,0.06548347613219094
D_3423,0.056303549571603426
D_3424,0.014075887392900856
D_3425,0.008567931456548347
D_3426,0.0055079559363525096
D_3427,0.0012239902080783353
D_3445,0.0
D_3446,0.0012239902080783353
D_3452,0.0006119951040391676
D_3455,0.0006119951040391676
D_3456,0.0012239902080783353
D_3461,0.07527539779681762
D_3462,0.07221542227662178
D_3463,0.0018359853121175031
D_3464,0.0018359853121175031
D_3465,0.0030599755201958386
D_3466,0.0012239902080783353
D_3467,0.004283965728274173
D_3468,0.08017135862913097
D_3469,0.0024479804161566705
D_3470,0.004283965728274173
D_3471,0.07649938800489596
D_3472,0.0012239902080783353
D_3473,0.0018359853121175031
D_3474,0.0030599755201958386
D_3475,0.0036719706242350062
D_3476,0.0208078335373317
D_3477,0.012239902080783354
D_3478,0.0018359853121175031
D_3479,0.0018359853121175031
D_3480,0.0012239902080783353
D_3489,0.01040391676866585
D_3490,0.07649938800489596
D_3491,0.14626682986536108
D_3492,0.08996328029375765
D_3493,0.08384332925336598
D_3494,0.2178702570379437
D_3495,0.006119951040391677
D_3496,0.00795593635250918
D_3497,0.00795593635250918
D_3498,0.006119951040391677
D_3499,0.008567931456548347
D_3500,0.004895960832313341
D_3501,0.0073439412484700125
D_3502,0.07711138310893513
D_3503,0.0036719706242350062
D_3504,0.008567931456548347
D_3505,0.038555691554467565
D_3506,0.00795593635250918
D_3507,0.014687882496940025
D_3508,0.022643818849449205
D_3511,0.0012239902080783353
D_3523,0.0006119951040391676
D_3529,0.0006119951040391676
D_3530,0.0006119951040391676
D_3532,0.0006119951040391676
D_3535,0.0012239902080783353
D_3536,0.0006119951040391676
D_3538,0.0036719706242350062
D_3539,0.014075887392900856
D_3540,0.0006119951040391676
D_3541,0.0006119951040391676
D_3553,0.0036719706242350062
D_3556,0.0006119951040391676
D_3558,0.0006119951040391676
D_3560,0.0006119951040391676
D_3561,0.0006119951040391676
D_3563,0.0006119951040391676
D_3565,0.0006119951040391676
D_3567,0.0006119951040391676
D_3568,0.0018359853121175031
D_3572,0.0
D_3575,0.0
D_3576,0.2086903304773562
D_3577,0.0
D_3578,0.0018359853121175031
D_3579,0.0006119951040391676
D_3580,0.0018359853121175031
D_3581,0.0012239902080783353
D_3582,0.0
D_3583,0.0018359853121175031
D_3585,0.0018359853121175031
D_3586,0.0018359853121175031
D_3587,0.037943696450428395
D_3588,0.0018359853121175031
D_3589,0.008567931456548347
D_3590,0.016523867809057527
D_3593,0.0012239902080783353
D_3623,0.0006119951040391676
D_3625,0.0012239902080783353
D_3629,0.0006119951040391676
D_3637,0.0006119951040391676
D_3638,0.0012239902080783353
D_3648,0.012239902080783354
D_3649,0.0030599755201958386
D_3650,0.07221542227662178
D_3651,0.19216646266829865
D_3652,0.009791921664626682
D_3653,0.012239902080783354
D_3654,0.008567931456548347
D_3655,0.004895960832313341
D_3656,0.0030599755201958386
D_3657,0.038555691554467565
D_3658,0.012239902080783354
D_3659,0.0024479804161566705
D_3660,0.012851897184822521
D_3661,0.0006119951040391676
D_3662,0.0006119951040391676
D_3671,0.0006119951040391676
D_3672,0.0006119951040391676
D_3674,0.0006119951040391676
D_3675,0.0012239902080783353
D_3678,0.14687882496940025
D_3679,0.20930232558139536
D_3680,0.16217870257037945
D_3681,0.04773561811505508
D_3682,0.03182374541003672
D_3683,0.006731946144430845
D_3684,0.2233782129742962
D_3685,0.0850673194614443
D_3686,0.0036719706242350062
D_3687,0.0036719706242350062
D_3688,0.006731946144430845
D_3689,0.009791921664626682
D_3690,0.0018359853121175031
D_3691,0.0006119951040391676
D_3692,0.0012239902080783353
D_3710,0.5514075887392901
D_3711,0.4449204406364749
D_3712,0.1646266829865361
D_3713,0.004895960832313341
D_3714,0.0036719706242350062
D_3715,0.004283965728274173
D_3716,0.052019583843329255
D_3717,0.1909424724602203
D_3718,0.10281517747858017
D_3719,0.07099143206854346
D_3720,0.022031823745410038
D_3721,0.01040391676866585
D_3722,0.0036719706242350062
D_3746,0.0024479804161566705
D_3751,0.01591187270501836
D_3752,0.009791921664626682
D_3753,0.04589963280293757
D_3754,0.1211750305997552
D_3755,0.004895960832313341
D_3756,0.004283965728274173
D_3757,0.04100367197062423
D_3758,0.012851897184822521
D_3759,0.0012239902080783353
D_3761,0.004895960832313341
D_3762,0.0
D_3763,0.0
D_3776,0.16217870257037945
D_3778,0.16217870257037945
D_3779,0.2833537331701346
D_3780,0.011015911872705019
D_3781,0.12729498164014688
D_3782,0.2503059975520196
D_3783,0.03488372093023256
D_3784,0.0030599755201958386
D_3785,0.16217870257037945
D_3786,0.11505507955936352
D_3787,0.06915544675642595
D_3788,0.025703794369645042
D_3789,0.011015911872705019
D_3790,0.006731946144430845
D_3791,0.0024479804161566705
D_3792,0.0006119951040391676
D_3793,0.0006119951040391676
D_3806,0.16156670746634028
D_3810,0.0055079559363525096
D_3811,0.10097919216646267
D_3812,0.0012239902080783353
D_3813,0.0018359853121175031
D_3814,0.0006119951040391676
D_3816,0.01346389228886169
D_3818,0.0006119951040391676
D_3820,0.0006119951040391676
D_3825,0.0012239902080783353
D_3831,0.0006119951040391676
D_3832,0.0055079559363525096
D_3833,0.0036719706242350062
D_3834,0.0012239902080783353
D_3843,0.0018359853121175031
D_3844,0.03427172582619339
D_3845,0.3017135862913097
D_3847,0.0030599755201958386
D_3848,0.0018359853121175031
D_3849,0.0018359853121175031
D_3850,0.042839657282741736
D_3851,0.0018359853121175031
D_3852,0.0018359853121175031
D_3854,0.0018359853121175031
D_3855,0.0006119951040391676
D_3873,0.0006119951040391676
D_3874,0.0006119951040391676
D_3899,0.0
D_3900,0.0006119951040391676
D_3901,0.0
D_3902,0.0006119951040391676
D_3915,0.0018359853121175031
D_3916,0.0012239902080783353
D_3917,0.0012239902080783353
D_3918,0.0024479804161566705
D_3919,0.0024479804161566705
D_3920,0.0012239902080783353
D_3921,0.0006119951040391676
D_3922,0.0036719706242350062
D_3923,0.0030599755201958386
D_3924,0.0018359853121175031
D_3925,0.0012239902080783353
D_3926,0.0
D_3927,0.0012239902080783353
D_3928,0.0012239902080783353
D_3929,0.0024479804161566705
D_3959,0.0012239902080783353
D_3960,0.004283965728274173
D_3961,0.0036719706242350062
D_3962,0.0
D_3963,0.0055079559363525096
D_3964,0.0012239902080783353
D_3965,0.0055079559363525096
D_3966,0.0073439412484700125
D_3967,0.006119951040391677
D_3968,0.0036719706242350062
D_3969,0.0036719706242350062
D_3970,0.0030599755201958386
D_3971,0.004895960832313341
D_3972,0.0012239902080783353
D_3973,0.0018359853121175031
D_3974,0.0024479804161566705
D_3975,0.0012239902080783353
D_3976,0.0006119951040391676
D_3983,0.0006119951040391676
D_3984,0.02876376988984088
D_3985,0.015299877600979192
D_3986,0.009179926560587515
D_3987,0.0
D_3988,0.0024479804161566705
D_3989,0.004283965728274173
D_3990,0.0073439412484700125
D_3991,0.006119951040391677
D_3992,0.006731946144430845
D_3993,0.0073439412484700125
D_3994,0.012239902080783354
D_3995,0.006119951040391677
D_3996,0.0030599755201958386
D_3997,0.0036719706242350062
D_3998,0.0073439412484700125
D_3999,0.006731946144430845
D_4000,0.0018359853121175031
D_4003,0.0024479804161566705
D_4004,0.0024479804161566705
D_4010,0.018971848225214197
D_4012,0.0012239902080783353
D_4015,0.0
D_4022,0.0012239902080783353
D_4024,0.0012239902080783353
D_4032,0.0018359853121175031
D_4034,0.0006119951040391676
D_4035,0.0006119951040391676
D_4039,0.0012239902080783353
D_4041,0.0012239902080783353
D_4042,0.0030599755201958386
D_4043,0.0012239902080783353
D_4044,0.0
D_4046,0.0006119951040391676
D_4047,0.0006119951040391676
D_4048,0.0012239902080783353
D_4049,0.0006119951040391676
D_4050,0.0006119951040391676
D_4055,0.014687882496940025
D_4056,0.0012239902080783353
D_4057,0.01591187270501836
D_4058,0.011627906976744186
D_4059,0.014687882496940025
D_4060,0.01835985312117503
D_4061,0.01040391676866585
D_4062,0.012239902080783354
D_4063,0.01040391676866585
D_4064,0.012851897184822521
D_4065,0.011627906976744186
D_4066,0.004895960832313341
D_4067,0.011627906976744186
D_4068,0.0055079559363525096
D_4069,0.004895960832313341
D_4070,0.0006119951040391676
D_4071,0.0012239902080783353
D_4072,0.0012239902080783353
D_4074,0.0012239902080783353
D_4077,0.0012239902080783353
D_4081,0.0006119951040391676
D_4082,0.0012239902080783353
D_4083,0.0006119951040391676
D_4084,0.0006119951040391676
D_4087,0.0036719706242350062
D_4090,0.0006119951040391676
D_4094,0.0024479804161566705
D_4105,0.0
D_4106,0.0055079559363525096
D_4109,0.0012239902080783353
D_4115,0.0012239902080783353
D_4116,0.0012239902080783353
D_4119,0.0006119951040391676
D_4129,0.0
D_4131,0.0
D_4132,0.009179926560587515
D_4133,0.0
D_4135,0.0018359853121175031
D_4138,0.0018359853121175031
D_4139,0.0018359853121175031
D_4140,0.0006119951040391676
D_4142,0.0006119951040391676
D_4143,0.0012239902080783353
D_4148,0.0012239902080783353
D_4167,0.0
D_4168,0.0012239902080783353
D_4174,0.0006119951040391676
D_4178,0.0006119951040391676
D_4190,0.0024479804161566705
D_4193,0.0006119951040391676
D_4196,0.0
D_4203,0.0006119951040391676
D_4205,0.0006119951040391676
